CO(GT),NMHC(GT),C6H6(GT),NOX(GT),NO2(GT),PT08.S5(O3),T,RH,AH,NoiseIndex,DQI_Score,CO_cleaned,NMHC_cleaned,AH_cleaned
1.0,57.0,3.5,85.0,93.0,688.0,14.4,38.5,0.6291,0.07668419759369055,0.8613386880856758,1.1192487282463188,79.37993574297192,0.6432323609103079
3.1,342.0,15.6,207.0,110.0,1438.0,13.8,58.2,0.9129,0.35019201709910897,0.6967710371819962,2.8270939334637966,316.52876712328765,0.8787079021526419
4.1,644.0,19.9,230.0,115.0,1489.0,13.2,61.1,0.9256,0.5355929714533634,0.6904914057380052,3.5800255616398484,529.8532304361763,0.9092703265667371
2.2,216.0,8.6,181.0,125.0,1093.0,10.4,74.4,0.9384,0.47440644768043416,0.55,2.38,251.55,0.941595
1.7,117.0,6.5,144.0,118.0,965.0,11.5,71.0,0.9582,0.3960404905283329,0.0,2.5599999999999996,293.0,0.9717600000000001
1.9,156.0,7.7,140.0,109.0,1004.0,12.2,70.0,0.9924,0.3253434967701403,0.0,2.1799999999999997,210.6,0.9948599999999999
2.9,332.0,11.3,204.0,123.0,1166.0,12.3,73.3,1.0442,0.3183674812151242,0.5499999999999999,2.612,284.48,1.034255
2.2,232.0,9.1,149.0,114.0,991.0,11.3,78.1,1.0411,0.14876806201980697,0.55,2.3529999999999998,253.69,1.0360779999999998
2.6,295.0,11.2,171.0,114.0,1054.0,13.6,69.2,1.0746,0.1611861305235405,0.5909042553191487,2.608181914893617,298.92731914893614,1.04874514893617
3.1,386.0,13.5,195.0,119.0,1192.0,14.9,59.3,0.9974,0.16118613052354086,0.7134023668639053,2.933773372781065,358.71590532544377,0.9936455710059171
2.3,278.0,10.1,152.0,111.0,1055.0,15.7,50.9,0.8997,0.1253669904071969,0.7942251610715496,2.3699634452356726,284.33786503899626,0.9108118413021364
2.4,263.0,11.3,128.0,103.0,1048.0,15.2,52.9,0.9087,0.1165269537602115,0.7707493540051679,2.459605167958656,270.3360206718346,0.9090897260981912
2.8,322.0,11.8,121.0,103.0,1073.0,15.5,50.8,0.8881,0.10494050388332461,0.7005211726384365,2.7101563517915306,304.0312703583062,0.8856263048859935
2.7,226.0,11.5,142.0,107.0,1068.0,14.3,52.9,0.8581,0.10494050388332465,0.718086059595749,2.59851098145447,226.62021066888934,0.8603835029172744
2.3,221.0,9.3,131.0,105.0,1019.0,13.2,56.0,0.8446,0.07668419759369681,0.7942251610715496,2.2670760257714475,215.97909393014578,0.8454930628009495
1.5,109.0,5.5,81.0,91.0,833.0,12.6,57.0,0.8315,0.16768816298199346,0.8916666666666665,1.5346666666666666,113.33333333333334,0.8318358333333333
1.4,105.0,5.1,60.0,79.0,759.0,12.3,57.8,0.8224,0.21516344094391834,0.8916666666666665,1.4216666666666666,107.16666666666667,0.8237476666666667
1.2,84.0,4.8,57.0,79.0,749.0,12.0,58.4,0.8164,0.21115071691549625,0.8916666666666665,1.2195,85.82000000000001,0.818844
1.6,106.0,6.3,96.0,86.0,978.0,12.0,61.6,0.8593,0.13678660075947194,0.8865555555555555,1.5659666666666667,104.5479111111111,0.85770724
1.2,100.0,5.1,85.0,70.0,944.0,11.5,63.9,0.8652,0.05849241087351986,0.877905160390516,1.1951162064156207,97.6801980474198,0.862948571157601
1.1,71.0,4.1,50.0,55.0,891.0,10.7,67.2,0.863,0.06539650344052142,0.8635196078431372,1.1,71.3002568627451,0.8612230252941177
0.7,44.0,2.4,57.0,49.0,790.0,10.2,66.6,0.8299,0.10494050388332324,0.8662756892230578,0.7561642105263157,48.65360601503759,0.8316491139849624
0.9,45.0,2.9,64.0,50.0,852.0,11.0,63.7,0.8325,0.11088516651906148,0.8787088607594935,0.9994587341772154,58.92422278481015,0.8328517443037975
1.7,134.0,7.4,153.0,67.0,987.0,9.6,68.8,0.8243,0.12321645365362935,0.8559166666666665,1.8498466666666669,165.69833333333335,0.8253950333333333
4.2,505.0,19.8,342.0,94.0,1435.0,9.5,69.6,0.8273,0.46953596479806803,0.578104700038212,3.9131111960259846,499.76849828047386,0.834244396637371
6.2,1042.0,31.9,378.0,119.0,1798.0,11.9,60.9,0.8455,0.7794950485659285,0.6670041387818727,5.434109519198307,881.0298006871574,0.8473714367400459
4.6,737.0,21.0,304.0,139.0,1677.0,16.2,48.6,0.8892,0.7124167940484066,0.6812803487673365,4.370521851112482,679.5029749176275,0.8802503521933869
2.8,375.0,11.7,192.0,113.0,1282.0,19.2,39.6,0.8693,0.5644593416158782,0.6493616702293723,3.003370231266964,412.86893961522776,0.8701064681584725
1.6,124.0,6.8,130.0,88.0,871.0,19.7,38.4,0.8743,0.574968795493915,0.8610245726495724,1.7222983760683763,149.9050196581197,0.8748030910470085
1.7,137.0,7.4,106.0,73.0,759.0,20.6,36.7,0.8797,0.6492064751405987,0.8555925070567102,1.7750918963305107,151.9606162689248,0.8766154559507313
1.7,179.0,8.6,102.0,73.0,790.0,21.8,33.9,0.8771,0.4196346412273846,0.0,2.5,283.4,0.86076
3.3,388.0,16.4,163.0,106.0,1187.0,23.6,27.5,0.7913,0.25475274856142993,0.55,3.2909999999999995,405.37,0.8237720000000001
4.2,589.0,21.2,211.0,132.0,1399.0,22.8,32.1,0.8814,0.38758119279892683,0.5500000000000002,4.074000000000001,562.5400000000001,0.8705909999999999
5.5,840.0,25.0,267.0,164.0,1644.0,20.8,36.7,0.8878,0.5364905303630709,0.5814640219440871,4.905678911160604,716.615593669117,0.8714687261362584
4.9,655.0,20.2,269.0,161.0,1599.0,18.3,40.9,0.8493,0.48631436049358057,0.6363328969465081,4.507239528702229,600.5226679625869,0.853882205498474
2.5,254.0,10.8,154.0,124.0,1223.0,16.8,44.0,0.8341,0.3940105412797727,0.7330327868852459,2.734931147540984,296.0206393442623,0.8412173459016392
2.0,188.0,9.9,127.0,113.0,1200.0,15.8,48.0,0.8569,0.49557002570732217,0.8874652777777776,2.0765236111111114,197.7680138888889,0.8569360111111112
2.0,120.0,8.5,122.0,103.0,1118.0,14.9,52.0,0.8757,0.5517194141821166,0.8916666666666665,1.9956666666666667,124.48500000000001,0.8746275000000001
2.0,157.0,8.0,126.0,104.0,1067.0,14.1,54.4,0.8701,0.41192011133794465,0.8916666666666665,1.9631666666666665,153.44666666666666,0.8715581666666666
1.3,88.0,5.6,84.0,93.0,1048.0,13.3,58.8,0.8922,0.13987821374245804,0.8916666666666665,1.3108333333333333,88.95333333333333,0.8937968333333333
1.0,68.0,3.2,58.0,60.0,718.0,13.3,60.9,0.9229,0.15613201201166005,0.8888963317384369,1.024442807017544,70.59982583732058,0.9231577605103669
0.7,51.0,2.6,56.0,66.0,737.0,11.3,72.9,0.9738,0.1920587422167574,0.0,1.3400000000000003,116.8,0.9562799999999999
1.1,93.0,4.3,91.0,82.0,903.0,11.4,71.8,0.9671,0.15918374060755983,0.0,1.86,196.4,0.9822600000000001
2.6,284.0,13.0,159.0,109.0,1159.0,11.9,73.7,1.0254,0.2409486224073662,0.55,2.627,310.28,1.0141499999999999
3.9,486.0,20.3,190.0,114.0,1365.0,12.6,70.2,1.0221,0.443902100877038,0.55,3.576,463.95,1.01481
5.0,798.0,20.7,249.0,139.0,1510.0,13.6,65.3,1.0136,0.5960596225766361,0.6475125103789492,4.485368265153266,697.1885779683795,1.0121830002917234
3.3,524.0,15.9,196.0,127.0,1386.0,16.9,52.3,1.0013,0.47687908746872554,0.7051267499054105,3.40025690503216,530.487211502081,0.9982451131290202
2.9,468.0,14.2,180.0,127.0,1368.0,19.4,44.1,0.9855,0.3107194274586538,0.6940243626720758,3.0713463569036374,490.3362215249384,0.9796987019162626
3.1,454.0,15.9,167.0,135.0,1347.0,22.9,33.8,0.9322,0.2770682457217704,0.55,3.055,456.52,0.940768
3.0,461.0,16.1,159.0,130.0,1242.0,23.6,31.3,0.9001,0.28561880764817943,0.55,2.9459999999999997,443.53999999999996,0.9149050000000001
2.7,391.0,14.7,152.0,126.0,1138.0,24.7,30.5,0.9371,0.07311551359190331,0.5499999999999999,2.7540000000000004,389.65,0.9211520000000001
2.7,337.0,14.0,149.0,121.0,1080.0,26.1,27.3,0.9101,0.058492410873518405,0.55,2.8080000000000003,372.01,0.8925320000000001
2.6,297.0,13.6,143.0,122.0,1002.0,27.6,22.8,0.8288,0.07088812050082358,0.55,2.888,373.40999999999997,0.8479159999999999
3.7,588.0,19.7,185.0,138.0,1212.0,26.9,22.3,0.7792,0.1473236776994932,0.5499999999999999,3.673,562.1700000000001,0.8260989999999999
4.5,721.0,23.3,223.0,165.0,1486.0,24.3,30.1,0.9012,0.2731821031038009,0.55,4.365,675.8199999999999,0.896637
4.7,710.0,24.1,215.0,154.0,1567.0,21.2,40.1,0.9978,0.3200422296523129,0.622237038625076,4.541339556222532,685.14319714153,0.9634160152556545
5.5,787.0,25.4,271.0,168.0,1723.0,19.4,42.5,0.9483,0.35968076892291906,0.6613161470383019,4.9648795123205165,715.402233483897,0.9455837554992472
3.0,415.0,14.1,180.0,146.0,1399.0,18.5,43.0,0.9074,0.31397133048226067,0.6788531426869228,3.1541504915102765,439.1502436699434,0.9249474642835865
1.9,245.0,10.1,115.0,124.0,1291.0,17.8,47.0,0.9467,0.4729392659058219,0.885151515151515,2.0102545454545453,260.04515151515153,0.9484893393939393
2.3,294.0,12.1,149.0,124.0,1443.0,16.8,53.2,1.01,0.5088755704482963,0.8039290240811153,2.245100126742712,283.0592395437262,1.0024081318124207
1.6,139.0,9.0,98.0,106.0,1270.0,17.1,51.8,0.999,0.512121851479041,0.8916666666666665,1.6065,142.6616666666667,0.9977563333333334
1.3,98.0,6.3,73.0,88.0,1110.0,16.2,54.2,0.9933,0.2161549827902469,0.8916666666666665,1.3151666666666668,102.03,0.9927193333333333
1.2,88.0,5.3,69.0,83.0,1060.0,15.1,58.2,0.9886,0.14732367769949514,0.8916666666666665,1.1935,87.97833333333334,0.9875123333333333
0.8,57.0,3.0,60.0,74.0,891.0,14.5,58.0,0.9488,0.18293495656130124,0.8916666666666665,0.8216666666666668,58.625,0.950763
0.8,57.0,3.3,56.0,64.0,905.0,13.7,61.6,0.9631,0.11232218326594784,0.8865555555555555,0.8385711111111112,61.01593333333334,0.9623217711111111
0.9,60.0,3.5,73.0,69.0,899.0,13.9,59.6,0.9408,0.0766841975936995,0.8916666666666665,0.9650000000000001,71.37500000000003,0.941606
2.0,200.0,9.5,159.0,91.0,1136.0,13.3,61.7,0.9399,0.16608652013783387,0.8862089093701995,1.995448356374808,204.32406144393244,0.9412950787711213
3.0,451.0,15.2,203.0,96.0,1391.0,15.1,55.8,0.9486,0.3203761287829307,0.687037037037037,2.8184814814814816,407.3103703703704,0.9524932592592592
3.1,422.0,14.3,211.0,106.0,1460.0,17.0,50.5,0.9684,0.3601263781405796,0.6870501474926254,3.018633038348083,404.8503480825958,0.9721929522123893
3.1,424.0,14.3,236.0,124.0,1451.0,15.6,57.4,1.0075,0.316515023123934,0.7148572577402492,3.094297145154805,421.77588661037396,1.0057093035786089
3.0,339.0,13.7,228.0,121.0,1409.0,16.6,55.2,1.0382,0.15441054802709597,0.7208333333333333,3.027916666666667,365.2416666666667,1.03382825
3.2,445.0,15.7,206.0,114.0,1434.0,17.0,54.3,1.0434,0.027357320151872287,0.6998924731182796,3.1339763440860215,432.7556129032258,1.042955840860215
3.1,535.0,15.4,188.0,114.0,1457.0,18.0,51.5,1.0552,0.023121155524317108,0.7049863645898888,3.0055956366687644,486.49975833857775,1.054415263729809
2.5,278.0,12.6,158.0,106.0,1325.0,19.5,47.5,1.0653,0.09073396621345853,0.7499999999999999,2.52,296.45000000000005,1.06073
2.1,256.0,9.8,124.0,89.0,1120.0,21.6,41.7,1.0606,0.1523191122042504,0.8152048416270291,2.188701676019026,274.18384358390034,1.056682342642493
2.0,245.0,9.6,98.0,82.0,931.0,22.2,38.3,1.0106,0.18117310212265988,0.8607098321342924,2.108646330935252,265.11350023980816,1.013942964028777
3.2,458.0,16.3,160.0,111.0,1212.0,20.3,42.8,1.0053,0.18117310212265988,0.6671184819961152,3.153396587479456,461.79484930524427,1.0120308642940385
4.1,710.0,19.8,194.0,132.0,1353.0,19.7,45.4,1.0312,0.2863665021412121,0.6651642808979594,3.8187379959542858,641.4926118717225,1.0256685139204342
3.9,678.0,18.0,174.0,121.0,1359.0,18.8,47.5,1.0199,0.32087632600988975,0.6778278044153381,3.6938097948258166,618.0759716212528,1.018115166036461
3.1,436.0,13.6,157.0,116.0,1273.0,17.9,49.4,1.0064,0.2702308234785092,0.7085873605947955,3.0592022304832716,434.9509144981413,1.0097512453531596
2.0,178.0,8.7,109.0,100.0,1079.0,17.5,50.9,1.009,0.2702308234785092,0.8916666666666665,2.0498333333333334,194.0116666666667,1.0100746666666667
1.7,160.0,7.7,85.0,89.0,973.0,17.4,51.8,1.023,0.35489279142183894,0.8916666666666665,1.7195,165.46,1.0230108333333332
1.6,177.0,7.3,90.0,92.0,951.0,17.0,53.9,1.0363,0.327472623673877,0.8916666666666665,1.5805,172.60166666666666,1.0352166666666667
1.0,101.0,4.1,61.0,71.0,714.0,16.6,55.4,1.0408,0.25264557631995377,0.8916666666666665,1.013,101.84500000000001,1.039162
0.8,66.0,2.7,36.0,51.0,579.0,15.9,57.0,1.0224,0.16414392091136912,0.8916666666666665,0.8086666666666668,68.015,1.0220034999999998
0.5,40.0,1.5,25.0,39.0,542.0,15.0,59.2,1.0059,0.1689585460120341,0.8916666666666665,0.5238333333333334,42.34,1.0058783333333334
0.5,39.0,1.8,24.0,35.0,526.0,14.1,61.6,0.9883,0.1487680620198085,0.8865555555555555,0.54084,41.99493333333333,0.9884270577777777
0.8,62.0,3.4,73.0,64.0,659.0,14.6,58.8,0.9711,0.07088812050082857,0.8916666666666665,0.8866666666666669,73.91666666666669,0.9715983333333332
1.7,120.0,8.5,164.0,94.0,1012.0,14.4,58.9,0.9594,0.1611861305235418,0.8916666666666665,1.8126666666666666,148.2533333333334,0.9601193333333333
4.5,599.0,24.1,329.0,134.0,1564.0,15.3,55.2,0.9538,0.5539435133804264,0.6866666666666666,4.192933333333333,576.816,0.9567014666666667
6.2,1084.0,33.7,302.0,129.0,1806.0,16.2,52.5,0.9576,0.8163437954346815,0.6562068965517242,5.4230275862068975,920.9733103448275,0.9573868482758621
4.4,776.0,22.0,256.0,125.0,1604.0,18.4,46.3,0.9734,0.7243234768328302,0.6702712840799427,4.2417302163583726,724.4304288301031,0.9665086698372709
2.9,470.0,14.1,182.0,107.0,1288.0,19.6,41.8,0.9407,0.5599903773363339,0.6725537411829174,3.109565605642933,499.6666310488277,0.9406410596734129
1.6,169.0,7.6,105.0,78.0,931.0,20.2,40.1,0.937,0.5707695027738385,0.8662756892230575,1.7711671177944865,203.2066786967419,0.933868176641604
2.6,304.0,14.5,136.0,91.0,1162.0,20.9,36.6,0.8939,0.5865669008542866,0.6055518933151482,2.560555189331515,313.8612026671213,0.8865080424807259
2.9,405.0,13.6,167.0,116.0,1064.0,20.4,34.7,0.8229,0.32812496022411525,0.5499999999999999,2.63,348.3,0.8322149999999999
2.5,297.0,11.5,166.0,131.0,913.0,19.3,35.4,0.7813,0.17456089616094322,0.5670651664322549,2.439389123300516,294.14263009845286,0.7953963581809658
1.9,220.0,9.2,115.0,113.0,684.0,18.6,36.9,0.7829,0.17456089616094342,0.8562402681103376,1.969004671307038,234.49098097447796,0.7848465067697861
1.9,226.0,10.3,109.0,98.0,710.0,18.8,36.8,0.7883,0.14549803496310026,0.8559166666666665,1.9720416666666667,241.53218333333334,0.79004629
2.7,456.0,14.0,143.0,116.0,923.0,17.5,40.6,0.8068,0.15055405710212574,0.6722476993753893,2.6541146779125544,429.45206364940657,0.8108247982516703
3.0,470.0,15.0,159.0,120.0,1006.0,16.8,44.3,0.8428,0.16018806439146246,0.6893864272835386,2.9440895569110372,455.339039367783,0.8423775655411057
3.3,503.0,15.1,181.0,126.0,1083.0,16.3,47.7,0.8746,0.2088596829331175,0.6952196918599185,3.147609845929959,478.6175753487935,0.8698880964361544
3.2,459.0,14.8,178.0,126.0,1161.0,15.6,50.7,0.8947,0.18410015914797417,0.7096573208722741,3.0025669781931468,430.89482866043613,0.8877724236760125
1.8,227.0,8.5,91.0,90.0,800.0,15.7,49.4,0.8768,0.1975472393960652,0.8904705882352941,1.83724,233.57176470588234,0.8759215741176472
1.3,152.0,5.9,76.0,81.0,647.0,15.8,48.6,0.8653,0.2973563981856855,0.8887883934890304,1.3400361783439492,157.8942151450814,0.8642968713092711
1.1,94.0,4.8,66.0,74.0,649.0,15.7,47.0,0.8325,0.34184923613474605,0.885151515151515,1.1068909090909091,97.33060606060606,0.832872109090909
0.9,93.0,4.0,56.0,67.0,575.0,15.7,45.9,0.8121,0.30199451033491503,0.8824620397523623,0.8976492407950473,91.89514317367221,0.8126665329683938
0.7,49.0,2.3,35.0,46.0,455.0,15.6,44.9,0.792,0.1379540751373452,0.8798974358974359,0.6975979487179487,50.22504615384616,0.7935757456410256
0.4,30.0,1.4,21.0,30.0,392.0,15.6,44.4,0.7827,0.11421008326699533,0.8785755305867664,0.4145709363295881,32.039931086142325,0.7861314555056179
0.3,30.0,0.7,12.0,19.0,320.0,15.7,45.4,0.8063,0.10942928060757877,0.881193320488118,0.3237613359023764,31.18806679511882,0.8099948877328196
0.3,32.0,0.8,22.0,32.0,331.0,15.3,50.1,0.8617,0.08773861631029324,0.8916666666666665,0.36716666666666675,37.80666666666667,0.8623413333333333
0.8,59.0,3.6,55.0,61.0,426.0,14.2,58.6,0.9443,0.07668419759370057,0.8916666666666665,0.8715000000000002,71.06833333333336,0.938138
2.8,277.0,12.9,152.0,111.0,830.0,14.3,58.2,0.9431,0.35019201709911063,0.7189954040121731,2.535855679771443,257.217276442457,0.9356365179305635
3.1,454.0,15.7,153.0,102.0,1006.0,15.0,52.0,0.8817,0.451069982548628,0.6755643044619424,2.7820530183727037,384.37609973753285,0.8998683989501313
2.3,211.0,8.6,152.0,116.0,820.0,13.6,61.4,0.9519,0.4061696753774127,0.79496286701209,2.2917985146804836,218.91443333333333,0.9442767193955095
1.6,196.0,7.4,112.0,96.0,737.0,16.1,53.1,0.9675,0.30446269098891504,0.8916666666666665,1.6455000000000002,199.35833333333332,0.9585126666666667
1.5,110.0,6.6,119.0,97.0,790.0,16.6,44.3,0.8294,0.23190415256687433,0.8783081232492997,1.531639887955182,116.86342184873949,0.8357742205042017
1.6,164.0,7.8,122.0,110.0,760.0,17.4,40.3,0.7922,0.22345134499872127,0.8668804925832634,1.5973376098516654,161.68372057094876,0.8012334897732998
1.8,151.0,9.1,115.0,103.0,767.0,18.1,42.2,0.8679,0.10494050388332542,0.8724761904761904,1.7795961904761906,148.42401904761905,0.8676092457142857
1.4,112.0,6.1,84.0,79.0,626.0,14.4,51.8,0.8433,0.0484993449876935,0.8916666666666665,1.4195,114.25333333333333,0.8468555
1.9,117.0,7.5,146.0,104.0,776.0,10.9,76.4,0.9953,0.06780453791535766,0.0,1.72,150.2,0.8696400000000001
1.2,120.0,5.9,65.0,69.0,589.0,16.4,47.7,0.8819,0.0936335434425421,0.8867850017199861,1.2928362985896116,129.8497048503612,0.8791760471413829
2.3,251.0,12.7,120.0,96.0,872.0,18.0,37.1,0.7598,0.1413986737773937,0.6524254473161033,2.3208544731610337,251.90369383697814,0.8013907709741552
3.3,435.0,13.5,185.0,121.0,996.0,14.7,48.7,0.8089,0.2729863437786955,0.6998742332676359,3.1019169939566393,394.12287057105203,0.824878695820831
3.1,345.0,14.5,157.0,129.0,1033.0,11.3,71.3,0.9514,0.28279734755479136,0.55,2.893,318.99,0.91018
3.3,343.0,11.0,174.0,116.0,982.0,10.0,74.0,0.9087,0.2957339504401859,0.5499999999999998,2.9129999999999994,301.6,0.897477
1.2,62.0,3.2,62.0,71.0,518.0,9.8,71.8,0.8702,0.2957339504401859,0.0,2.1599999999999997,186.8,0.90374
1.3,70.0,4.3,81.0,85.0,631.0,9.3,75.2,0.8796,0.3563959442372302,0.0,1.8199999999999998,135.4,0.8894400000000001
1.9,114.0,7.1,118.0,101.0,879.0,9.6,76.0,0.9088,0.3233657064253229,0.0,1.46,85.8,0.8842000000000001
1.4,88.0,4.8,95.0,97.0,839.0,9.3,75.0,0.8799,0.284493581444347,0.0,1.44,90.0,0.8836
1.5,95.0,5.7,84.0,89.0,876.0,9.0,76.7,0.8825,0.08834581121140234,0.0,1.34,89.6,0.86364
1.1,83.0,4.1,56.0,72.0,827.0,8.2,79.6,0.8672,0.09699868997539876,0.0,1.1800000000000002,78.6,0.83406
0.8,68.0,2.8,69.0,62.0,723.0,8.1,72.1,0.7798,0.13600271693690275,0.0,1.4200000000000002,106.2,0.8106200000000001
1.1,59.0,4.8,74.0,64.0,797.0,8.1,70.4,0.7609,0.09073396621346148,0.0,2.1399999999999997,247.6,0.7913
2.6,226.0,13.8,161.0,80.0,1138.0,8.1,70.5,0.7627,0.23051687699260387,0.0,2.7600000000000002,348.0,0.77966
5.1,802.0,27.1,308.0,118.0,1605.0,9.9,64.3,0.7859,0.5879323878441683,0.7230319909765454,4.55160334213356,690.4372859653524,0.7848032066842672
4.2,585.0,19.1,300.0,130.0,1569.0,13.0,54.2,0.809,0.6154745634943516,0.7001494768310911,3.954122571001495,544.2203288490284,0.8006281733931241
2.6,324.0,11.7,189.0,113.0,1319.0,16.5,42.6,0.7912,0.5094005634388913,0.7067097318172237,2.799437382364288,361.36518016648574,0.7842079600065226
2.4,308.0,12.7,164.0,112.0,1198.0,19.3,34.2,0.7566,0.39401054127977253,0.55,2.5709999999999997,327.44,0.7476180000000001
2.1,238.0,11.3,122.0,96.0,958.0,21.5,27.4,0.6941,0.4259567002006715,0.5499999999999998,2.2800000000000002,262.75,0.6893210000000001
2.6,301.0,14.2,166.0,125.0,1068.0,20.4,26.7,0.6323,0.2680459004084097,0.55,2.5460000000000003,300.01,0.6375019999999999
2.8,294.0,13.9,181.0,128.0,1010.0,20.6,22.6,0.5432,0.08651144235840552,0.5499999999999999,2.6109999999999998,287.25,0.576779
2.5,353.0,13.2,127.0,101.0,928.0,20.6,24.8,0.5931,0.08463732604036572,0.55,2.581,346.7,0.597582
1.9,209.0,10.7,106.0,95.0,816.0,21.0,25.4,0.6264,0.12102771012539307,0.0,3.08,440.4,0.6037399999999999
3.6,538.0,19.7,192.0,138.0,1216.0,21.5,24.5,0.6203,0.20076833064923494,0.55,3.681,555.28,0.624593
4.6,808.0,24.0,241.0,154.0,1463.0,19.3,28.6,0.6357,0.3424741895561383,0.55,4.393,720.97,0.643548
6.3,974.0,29.1,326.0,171.0,1791.0,18.0,32.9,0.6737,0.57170534452833,0.4796992343480969,5.144932300252775,779.6156339524489,0.6726802104993223
4.3,544.0,15.8,232.0,136.0,1425.0,15.8,39.8,0.7096,0.5224562636412152,0.6168954949216122,4.0471510266482635,531.4341722334289,0.7039836879555508
1.6,138.0,7.0,92.0,93.0,922.0,15.3,41.5,0.7194,0.557502794592842,0.8704473304473302,1.8046932178932185,169.79222510822515,0.7244344167388168
1.4,92.0,6.3,95.0,99.0,971.0,14.1,46.0,0.7363,0.6861180988334893,0.8827124183006535,1.49148431372549,105.1362091503268,0.7449722437908496
2.3,169.0,8.4,157.0,95.0,1151.0,12.0,67.9,0.9523,0.6825246057727865,0.6858553853878985,2.098947446648255,151.9733618880241,0.9227955377956314
1.3,77.0,5.4,83.0,79.0,975.0,12.0,66.9,0.9336,0.40800815081071545,0.8649045848822797,1.3513362577447336,81.13391970260224,0.9293715135068153
1.7,98.0,6.9,118.0,78.0,1034.0,11.5,70.1,0.9503,0.12789991275640422,0.0,1.56,103.0,0.93688
1.7,102.0,6.4,101.0,75.0,980.0,11.4,69.8,0.939,0.1274812539808878,0.850997762863534,1.6403991051454136,99.76496644295301,0.9375099776286353
0.8,69.0,3.3,46.0,52.0,807.0,10.8,70.3,0.9092,0.1814679324269292,0.0,1.3199999999999998,98.4,0.9251199999999999
1.0,89.0,4.0,81.0,55.0,842.0,10.2,73.4,0.9129,0.13282092636994433,0.0,1.3199999999999998,110.2,0.92064
1.4,134.0,6.0,112.0,65.0,950.0,10.8,70.5,0.9142,0.13362347703484795,0.0,1.38,123.2,0.9169599999999999
1.7,157.0,8.2,150.0,72.0,1024.0,11.0,71.0,0.9279,0.13362347703484795,0.0,1.6199999999999999,140.8,0.9149799999999999
2.0,167.0,9.9,138.0,76.0,1098.0,12.4,64.0,0.9206,0.16085412990220802,0.8775000000000001,1.9755,165.824,0.9179123499999999
2.0,157.0,8.8,124.0,84.0,1011.0,15.0,53.1,0.8993,0.1394955092941175,0.8916666666666665,1.9935,156.61,0.8964573333333332
1.9,172.0,8.4,124.0,90.0,931.0,16.6,44.4,0.8313,0.08336451179099831,0.8785755305867664,1.907285468164794,169.9600689138577,0.8313534267665419
2.1,114.0,7.5,115.0,89.0,811.0,18.0,38.4,0.7862,0.04958935400659779,0.7744953570412432,2.0458788856898984,119.99842350270293,0.7826280064555332
1.8,166.0,7.8,101.0,87.0,756.0,20.6,30.0,0.7213,0.03728174305514454,0.0,1.72,130.8,0.6961600000000001
1.5,94.0,6.4,90.0,88.0,607.0,19.9,26.7,0.6137,0.07527702855106111,0.0,1.6199999999999999,116.0,0.64434
1.3,108.0,5.1,90.0,81.0,498.0,19.8,23.1,0.5283,0.10442984146655782,0.0,1.5,119.6,0.5992
1.4,98.0,6.9,89.0,89.0,540.0,21.4,22.7,0.5722,0.1069587753366285,0.0,1.48,115.2,0.57574
1.5,132.0,6.8,92.0,91.0,544.0,22.1,21.3,0.5605,0.06117282754185951,0.0,1.58,129.4,0.58424
1.7,144.0,7.4,103.0,104.0,620.0,21.1,24.5,0.604,0.04849934498769737,0.0,1.8199999999999998,149.8,0.60602
2.0,165.0,8.7,122.0,111.0,740.0,18.3,31.6,0.6562,0.09073396621346293,0.0,2.02,185.6,0.6301599999999999
2.5,210.0,11.2,159.0,129.0,921.0,16.1,35.0,0.6372,0.14513015059445078,0.55,2.3289999999999997,202.26,0.65178
2.4,277.0,10.5,172.0,133.0,1033.0,14.8,41.5,0.6929,0.14139867377739448,0.7239320171235064,2.3889572806849406,259.4972898856303,0.6968256867165037
2.0,168.0,8.2,125.0,115.0,984.0,13.2,50.3,0.7577,0.1069587753366276,0.8916666666666665,2.0498333333333334,174.45666666666668,0.7549743333333333
2.9,248.0,11.6,187.0,125.0,1193.0,12.3,55.5,0.7916,0.12364955324437588,0.7276614310645724,2.7202565445026177,235.5813612565445,0.781490792321117
2.5,235.0,9.7,174.0,117.0,1219.0,11.8,56.6,0.7833,0.10494050388332567,0.7645639763077143,2.3822819881538573,217.81317027046313,0.7788172981088988
1.4,84.0,5.1,75.0,84.0,913.0,11.2,56.2,0.7469,0.18583426486427937,0.8916666666666665,1.4433333333333334,90.15333333333335,0.7486809999999999
1.2,75.0,4.0,48.0,63.0,750.0,11.0,56.6,0.7418,0.23465410027620395,0.8916666666666665,1.2173333333333334,77.57833333333333,0.743152
1.0,62.0,3.7,61.0,68.0,772.0,9.3,64.3,0.7531,0.2764888064419099,0.8762716049382714,1.0024745679012346,61.82678024691358,0.7520408849382716
0.7,38.0,2.9,38.0,49.0,727.0,7.7,70.7,0.7463,0.22488221134868652,0.0,0.9199999999999999,55.8,0.74082
0.8,44.0,2.9,41.0,49.0,746.0,7.4,71.0,0.7346,0.09363354344254571,0.0,0.9,58.4,0.7378
0.9,60.0,3.0,51.0,52.0,733.0,8.2,66.6,0.7283,0.06289634299845118,0.8662756892230578,0.9,60.0,0.7284604691729323
1.1,88.0,3.7,61.0,58.0,727.0,8.7,64.3,0.7267,0.051700475470778884,0.8762716049382714,1.0975254320987655,85.92136296296296,0.7258759688888888
